Date,Price,Returns,Energy_TWh_Annual,Google_Trends,EPU,Market_Cap,Daily_Energy_Cost,Cumulative_Energy_Cost,CEIR_raw,CEIR
2024-03-12,71064.3,-1.5047817047816991,150.713480690527,60.0,116.711502898963,1492350300000.0,20645682.286373563,22253014906.426323,56.27778102275664,56.27778102275664
2024-03-13,73157.0,2.944797880229588,151.281455954068,60.0,116.711502898963,1536297000000.0,20723487.116995614,22273738393.54332,58.19844774578877,58.19844774578877
2024-03-14,70674.0,-3.394070287190565,151.816520116566,60.0,116.711502898963,1484154000000.0,20796783.57761178,22294535177.12093,55.80533481033389,55.80533481033389
2024-03-15,67864.0,-3.9760024903076063,152.311388822749,60.0,116.711502898963,1425144000000.0,20864573.81133548,22315399750.932266,53.108795416066364,53.108795416066364
2024-03-16,67073.0,-1.165566426971587,152.784065770491,60.0,116.711502898963,1408533000000.0,20929324.078149453,22336329075.010414,52.31535567352198,52.31535567352198
2024-03-17,68248.0,1.7518226410030868,153.247505789889,60.0,116.711502898963,1433208000000.0,20992809.012313563,22357321884.022728,53.36989851421808,53.36989851421808
2024-03-18,67365.0,-1.2938108076427146,153.701851603223,60.0,116.711502898963,1414665000000.0,21055048.164825067,22378376932.187553,52.491072232787396,52.491072232787396
2024-03-19,63736.0,-5.387070437170638,154.103277349461,60.0,116.711502898963,1338456000000.0,21110037.99307685,22399486970.18063,49.03933743939413,49.03933743939413
2024-03-20,67059.0,5.213693987699264,154.527805131059,60.0,116.711502898963,1408239000000.0,21168192.483706716,22420655162.664337,52.10548003723783,52.10548003723783
2024-03-21,65467.0,-2.3740288402749776,154.969232492335,60.0,116.711502898963,1374807000000.0,21228661.985251375,22441883824.64959,50.5664768994819,50.5664768994819
2024-03-22,63501.0,-3.0030396993905306,155.380487774366,60.0,116.711502898963,1333521000000.0,21284998.325255617,22463168822.974846,48.68062064696635,48.68062064696635
2024-03-23,65006.73,2.371191004866069,155.797211739934,60.0,116.711502898963,1365141330000.0,21342083.79999096,22484510906.774837,50.04072957891124,50.04072957891124
2024-03-24,66144.0,1.7494650169297854,156.224359696005,60.0,116.711502898963,1389024000000.0,21400597.218630824,22505911503.99347,51.05431965268841,51.05431965268841
2024-03-25,70957.21,7.276865626511864,156.685112548426,60.0,116.711502898963,1490101410000.0002,21463714.04772959,22527375218.0412,55.492546197696754,55.492546197696754
2024-03-26,69816.0,-1.6083073164798956,157.157935053631,60.0,116.711502898963,1466136000000.0,21528484.253922056,22548903702.29512,54.376745592079445,54.376745592079445
2024-03-27,68862.0,-1.3664489515297307,157.627120407471,60.0,116.711502898963,1446102000000.0,21592756.220201507,22570496458.515324,53.43710548045857,53.43710548045857
2024-03-28,70702.0,2.6720106880427474,158.117608199088,60.0,116.711502898963,1484742000000.0,21659946.328642193,22592156404.843967,55.096201429143605,55.096201429143605
2024-03-29,69653.0,-1.483692116206048,158.585287103511,60.0,116.711502898963,1462713000000.0,21724011.93198781,22613880416.775955,54.0691370726865,54.0691370726865
