Date,Price,Returns,Energy_TWh_Annual,Market_Cap,Daily_Energy_Cost,Cumulative_Energy_Cost,CEIR,CEIR_winsorized,fear_greed,volatility_30d,EPUREG,weighted_elec_price,daily_energy_gwh,daily_elec_cost_enhanced,CEIR_enhanced
2019-07-30,9538.43,0.4561290431295273,73.1214613790173,200307030000.0,10016638.545070864,4762228414.082772,-8.33495719831932,-8.33495719831932,22.0,91.88577196635156,156.39088972740387,0.076,200.33277090141726,15225.290588507713,7230925.7540704245
2019-07-31,10028.68,5.139734736219692,73.1214613790173,210602280000.0,10016638.545070864,4772245052.627843,-6.16014468574117,-6.16014468574117,31.0,90.09794742339179,153.0456207275733,0.076,200.33277090141726,15225.290588507713,7246151.044658932
2019-08-01,10411.0,3.812266419907706,73.1214613790173,218631000000.0,10016638.545070864,4782261691.172914,-4.4683878423974255,-4.4683878423974255,57.0,90.88707275691631,154.5221842559217,0.076,200.33277090141726,15225.290588507713,7261376.335247439
2019-08-02,10403.6,-0.0710786667947327,73.1214613790173,218475600000.0,10016638.545070864,4792278329.717984,-4.49147535244821,-4.49147535244821,61.0,87.95399480587541,149.0339864445974,0.076,200.33277090141726,15225.290588507713,7276601.625835947
2019-08-03,10888.0,4.656080587488942,73.1214613790173,228648000000.0,10016638.545070864,4802294968.263055,-2.3638697903860564,-2.3638697903860564,61.0,88.93663450368325,150.87264233061484,0.076,200.33277090141726,15225.290588507713,7291826.916424454
2019-08-04,10926.22,0.3510286554004427,73.1214613790173,229450620000.0,10016638.545070864,4812311606.8081255,-2.192164776918325,-2.192164776918325,62.0,86.53309186400902,146.37527892102545,0.076,200.33277090141726,15225.290588507713,7307052.207012962
2019-08-05,11718.72,7.253194608931546,73.1214613790173,246093120000.0,10016638.545070864,4822328245.353196,1.2635224501507838,1.2635224501507838,64.0,89.15121583669102,151.27415392417694,0.076,200.33277090141726,15225.290588507713,7322277.497601469
2019-08-06,11663.0,-0.4754785505584169,73.1214613790173,244923000000.0,10016638.545070864,4832344883.898267,1.0187600674785864,1.0187600674785864,66.0,89.17733213099217,151.32302115226156,0.076,200.33277090141726,15225.290588507713,7337502.7881899765
2019-08-07,11887.0,1.9206036182800368,73.1214613790173,249627000000.0,10016638.545070864,4842361522.443337,1.9880795672485128,1.9880795672485128,45.0,86.79906044458664,146.87294321981747,0.076,200.33277090141726,15225.290588507713,7352728.078778484
2019-08-08,11658.0,-1.9264742996550897,73.1214613790173,244818000000.0,10016638.545070864,4852378160.988408,0.9929151933654312,0.9929151933654312,61.0,86.85171010972995,146.97145808434874,0.076,200.33277090141726,15225.290588507713,7367953.369366991
2019-08-09,11857.94,1.7150454623434674,73.1214613790173,249016740000.0,10016638.545070864,4862394799.533479,1.85438253612502,1.85438253612502,60.0,85.17354830056566,143.83138334994388,0.076,200.33277090141726,15225.290588507713,7383178.659955499
2019-08-10,11336.0,-4.40160769914505,73.1214613790173,238056000000.0,10016638.545070864,4872411438.078549,-0.3989810845626416,-0.3989810845626416,59.0,84.41993026726465,142.42125893116759,0.076,200.33277090141726,15225.290588507713,7398403.950544006
2019-08-11,11411.12,0.6626676076217475,73.1214613790173,239633520000.00003,10016638.545070864,4882428076.62362,-0.0750610135466458,-0.0750610135466458,45.0,80.94057123766005,135.9108930527869,0.076,200.33277090141726,15225.290588507713,7413629.241132514
2019-08-12,11419.25,0.0712462930895441,73.1214613790173,239804250000.0,10016638.545070864,4892444715.168691,-0.0400106718412352,-0.0400106718412352,48.0,75.22301826616551,125.21255423327095,0.076,200.33277090141726,15225.290588507713,7428854.531721021
2019-08-13,10865.55,-4.848829826827517,73.1214613790173,228176550000.0,10016638.545070864,4902461353.713761,-2.4117375226310376,-2.4117375226310376,45.0,76.74330613518207,128.05722481298008,0.076,200.33277090141726,15225.290588507713,7444079.8223095285
2019-08-14,10154.32,-6.545733994137426,73.1214613790173,213240720000.0,10016638.545070864,4912477992.258832,-5.447206082585558,-5.447206082585558,11.0,79.89195498308149,133.94878582980812,0.076,200.33277090141726,15225.290588507713,7459305.112898036
2019-08-15,10365.8,2.0826603849396053,73.1214613790173,217681800000.0,10016638.545070864,4922494630.803903,-4.533920638600107,-4.533920638600107,13.0,68.84024002668738,113.26948618366771,0.076,200.33277090141726,15225.290588507713,7474530.403486543
2019-08-16,10392.26,0.2552624978294115,73.1214613790173,218237460000.0,10016638.545070864,4932511269.348973,-4.41206087763736,-4.41206087763736,31.0,68.8007273197893,113.19555239972563,0.076,200.33277090141726,15225.290588507713,7489755.694075051
2019-08-17,10088.48,-2.923137026979705,73.1214613790173,211858080000.0,10016638.545070864,4942527907.894044,-5.693831279142126,-5.693831279142126,20.0,61.81480164974601,100.12391140948202,0.076,200.33277090141726,15225.290588507713,7504980.984663558
2019-08-18,10358.0,2.671562019253648,73.1214613790173,217518000000.0,10016638.545070864,4952544546.439115,-4.539484660701252,-4.539484660701252,14.0,62.545830342179976,101.4917680218191,0.076,200.33277090141726,15225.290588507713,7520206.275252066
2019-08-19,10670.45,3.0165089785672894,73.1214613790173,224079450000.00003,10016638.545070864,4962561184.984185,-3.208131730077743,-3.208131730077743,30.0,61.9222357906352,100.3249356668429,0.076,200.33277090141726,15225.290588507713,7535431.565840573
2019-08-20,10734.0,0.5955700087625138,73.1214613790173,225414000000.0,10016638.545070864,4972577823.529256,-2.9332874250820025,-2.9332874250820025,39.0,60.23447563841419,97.16690109426274,0.076,200.33277090141726,15225.290588507713,7550656.8564290805
2019-08-21,10165.0,-5.300912986771012,73.1214613790173,213465000000.0,10016638.545070864,4982594462.074327,-5.325538773419078,-5.325538773419078,11.0,62.8058150053677,101.97823557682506,0.076,200.33277090141726,15225.290588507713,7565882.147017588
2019-08-22,10180.0,0.14756517461878,73.1214613790173,213780000000.0,10016638.545070864,4992611100.619397,-5.251760946641142,-5.251760946641142,5.0,62.571012260009404,101.53888690124315,0.076,200.33277090141726,15225.290588507713,7581107.437606095
2019-08-23,10359.05,1.75884086444007,73.1214613790173,217540050000.0,10016638.545070864,5002627739.164468,-4.489630484428422,-4.489630484428422,33.0,60.488590287036445,97.64238503354883,0.076,200.33277090141726,15225.290588507713,7596332.728194603
2019-08-24,10109.54,-2.408618550928887,73.1214613790173,212300340000.00003,10016638.545070864,5012644377.709538,-5.525957541128613,-5.525957541128613,39.0,60.813703369737574,98.25071694245021,0.076,200.33277090141726,15225.290588507713,7611558.01878311
2019-08-25,9995.16,-1.1314065724058795,73.1214613790173,209898360000.0,10016638.545070864,5022661016.254609,-5.993165754683311,-5.993165754683311,33.0,60.934942746410044,98.47757272085325,0.076,200.33277090141726,15225.290588507713,7626783.309371618
2019-08-26,10261.42,2.663889322432067,73.1214613790173,215489820000.0,10016638.545070864,5032677654.79968,-4.870206613893614,-4.870206613893614,41.0,59.835212169267436,96.41982347338488,0.076,200.33277090141726,15225.290588507713,7642008.599960125
2019-08-27,10141.45,-1.1691364353081712,73.1214613790173,212970450000.00003,10016638.545070864,5042694293.34475,-5.360140517673864,-5.360140517673864,30.0,60.05257969013222,96.8265484129112,0.076,200.33277090141726,15225.290588507713,7657233.8905486325
2019-08-28,9678.1,-4.568873287350428,73.1214613790173,203240100000.0,10016638.545070864,5052710931.889821,-7.275282614723225,-7.275282614723225,32.0,62.372268358735056,101.16700935069906,0.076,200.33277090141726,15225.290588507713,7672459.18113714
2019-08-29,9524.01,-1.5921513520215758,73.1214613790173,200004210000.0,10016638.545070864,5062727570.434892,-7.900047838553623,-7.900047838553623,20.0,62.64000790922674,101.66798738113019,0.076,200.33277090141726,15225.290588507713,7687684.471725647
2019-08-30,9621.0,1.0183735632364854,73.1214613790173,202041000000.0,10016638.545070864,5072744208.979962,-7.482932006073469,-7.482932006073469,24.0,60.017382190521936,96.76068898348257,0.076,200.33277090141726,15225.290588507713,7702909.762314155
2019-08-31,9487.8,-1.3844714686623072,73.1214613790173,199243800000.0,10016638.545070864,5082760847.525033,-8.018516161319216,-8.018516161319216,20.0,58.48195557684287,93.88769170168443,0.076,200.33277090141726,15225.290588507713,7718135.052902662
2019-09-01,9652.1,1.731697548430633,73.1214613790173,202694100000.0,10016638.545070864,5092777486.070104,-7.325256228460807,-7.325256228460807,24.0,58.89326953451531,94.65731746681759,0.07420340000000003,200.33277090141726,14865.372732306232,7733000.425634968
2019-09-02,10408.02,7.831663575802161,73.1214613790173,218568420000.0,10016638.545070864,5102794124.615174,-4.199969561111042,-4.199969561111042,28.0,63.083838376793686,102.49845607011798,0.07420340000000003,200.33277090141726,14865.372732306232,7747865.798367274
2019-09-03,10720.0,2.997496161613822,73.1214613790173,225120000000.0,10016638.545070864,5112810763.160245,-2.910336542712687,-2.910336542712687,41.0,63.98963511771046,104.19332806942505,0.07420340000000003,200.33277090141726,14865.372732306232,7762731.17109958
2019-09-04,10622.5,-0.9095149253731338,73.1214613790173,223072500000.0,10016638.545070864,5122827401.705316,-3.30432760517465,-3.30432760517465,43.0,58.42129052265574,93.77417892665044,0.07420340000000003,200.33277090141726,14865.372732306232,7777596.543831886
2019-09-05,10517.75,-0.986114379854086,73.1214613790173,220872750000.0,10016638.545070864,5132844040.250386,-3.7264428550739583,-3.7264428550739583,41.0,58.469759042892356,93.8648702860759,0.07420340000000003,200.33277090141726,14865.372732306232,7792461.916564192
2019-09-06,10340.74,-1.6829645123719428,73.1214613790173,217155540000.0,10016638.545070864,5142860678.795457,-4.441975279281832,-4.441975279281832,43.0,58.098239286895094,93.16970502086215,0.07420340000000003,200.33277090141726,14865.372732306232,7807327.289296498
2019-09-07,10518.54,1.719412730616976,73.1214613790173,220889340000.00003,10016638.545070864,5152877317.340528,-3.7087356874747504,-3.7087356874747504,39.0,58.298801024903845,93.54498399740092,0.07420340000000003,200.33277090141726,14865.372732306232,7822192.6620288035
2019-09-08,10361.26,-1.4952645519245134,73.1214613790173,217586460000.0,10016638.545070864,5162893955.885598,-4.341274523845101,-4.341274523845101,43.0,57.978739640258404,92.9461045199301,0.07420340000000003,200.33277090141726,14865.372732306232,7837058.034761109
2019-09-09,10243.0,-1.1413669766032308,73.1214613790173,215103000000.0,10016638.545070864,5172910594.430669,-4.812957723801559,-4.812957723801559,41.0,56.23870065167586,89.69024895517477,0.07420340000000003,200.33277090141726,14865.372732306232,7851923.407493415
2019-09-10,10052.5,-1.8598066972566607,73.1214613790173,211102500000.0,10016638.545070864,5182927232.97574,-5.57551721277181,-5.57551721277181,41.0,56.38588344191326,89.96564847769984,0.07420340000000003,200.33277090141726,14865.372732306232,7866788.780225721
2019-09-11,10125.0,0.7212136284506343,73.1214613790173,212625000000.0,10016638.545070864,5192943871.52081,-5.271576330745692,-5.271576330745692,38.0,56.49675539895688,90.17310536842724,0.07420340000000003,200.33277090141726,14865.372732306232,7881654.152958027
2019-09-12,10349.0,2.21234567901234,73.1214613790173,217329000000.0,10016638.545070864,5202960510.065881,-4.357326940333233,-4.357326940333233,39.0,54.77467301209423,86.95084910921474,0.07420340000000003,200.33277090141726,14865.372732306232,7896519.525690333
2019-09-13,10279.0,-0.6763938544786963,73.1214613790173,215859000000.0,10016638.545070864,5212977148.610951,-4.630942993186265,-4.630942993186265,38.0,49.703063764112464,77.46116106161688,0.07420340000000003,200.33277090141726,14865.372732306232,7911384.898422639
2019-09-14,10275.37,-0.0353147193306702,73.1214613790173,215782770000.00003,10016638.545070864,5222993787.156022,-4.636656865178184,-4.636656865178184,39.0,49.171484191813455,76.46650156264215,0.07420340000000003,200.33277090141726,14865.372732306232,7926250.271154945
2019-09-15,10450.0,1.6995008452250326,73.1214613790173,219450000000.0,10016638.545070864,5233010425.701093,-3.926993896108436,-3.926993896108436,38.0,49.52171649170046,77.121835029321,0.07420340000000003,200.33277090141726,14865.372732306232,7941115.643887251
2019-09-16,10209.75,-2.299043062200956,73.1214613790173,214404750000.0,10016638.545070864,5243027064.246163,-4.881769574401397,-4.881769574401397,38.0,49.09603677318543,76.3253289226046,0.07420340000000003,200.33277090141726,14865.372732306232,7955981.016619557
2019-09-17,10251.75,0.4113714831411208,73.1214613790173,215286750000.0,10016638.545070864,5253043702.791234,-4.704558232947592,-4.704558232947592,41.0,48.214555015782295,74.67595364773835,0.07420340000000003,200.33277090141726,14865.372732306232,7970846.3893518625
2019-09-18,10213.0,-0.3779842465920446,73.1214613790173,214473000000.0,10016638.545070864,5263060341.336305,-4.850219899534466,-4.850219899534466,38.0,46.97607065735476,72.35857672876855,0.07420340000000003,200.33277090141726,14865.372732306232,7985711.762084168
2019-09-19,10285.0,0.7049838441202327,73.1214613790173,215985000000.0,10016638.545070864,5273076979.881375,-4.554266909363468,-4.554266909363468,31.0,46.99850498162618,72.40055447754311,0.07420340000000003,200.33277090141726,14865.372732306232,8000577.134816474
2019-09-20,10131.68,-1.4907146329606211,73.1214613790173,212765280000.0,10016638.545070864,5283093618.426446,-5.155070488436997,-5.155070488436997,41.0,43.4504659329898,65.76167870736148,0.07420340000000003,200.33277090141726,14865.372732306232,8015442.50754878
2019-09-21,9962.51,-1.669713216366886,73.1214613790173,209212710000.0,10016638.545070864,5293110256.971517,-5.816483788421049,-5.816483788421049,37.0,43.84058612902956,66.49164798939131,0.07420340000000003,200.33277090141726,14865.372732306232,8030307.880281086
2019-09-22,10002.88,0.4052191666557903,73.1214613790173,210060480000.0,10016638.545070864,5303126895.516587,-5.6456352242507615,-5.6456352242507615,37.0,43.39078227118098,65.65000225430481,0.07420340000000003,200.33277090141726,14865.372732306232,8045173.253013392
2019-09-23,9785.1,-2.177172974183428,73.1214613790173,205487100000.0,10016638.545070864,5313143534.061658,-6.495759013236454,-6.495759013236454,41.0,43.24251755852061,65.37257830407175,0.07420340000000003,200.33277090141726,14865.372732306232,8060038.625745698
2019-09-24,8575.5,-12.361651899316309,73.1214613790173,180085500000.0,10016638.545070864,5323160172.606729,-11.255438133972236,-11.255438133972236,39.0,60.83052971158359,98.2822013741746,0.07420340000000003,200.33277090141726,14865.372732306232,8074903.998478004
2019-09-25,8500.98,-0.8689872310652436,73.1214613790173,178520580000.0,10016638.545070864,5333176811.151799,-11.527729564758678,-11.527729564758678,15.0,59.787244352012216,96.33006899905163,0.07420340000000003,200.33277090141726,14865.372732306232,8089769.37121031
2019-09-26,8088.33,-4.854146227846668,73.1214613790173,169854930000.0,10016638.545070864,5343193449.69687,-13.127930077841272,-13.127930077841272,12.0,61.60119917467207,99.72423139559824,0.07420340000000003,200.33277090141726,14865.372732306232,8104634.743942616
2019-09-27,8055.49,-0.406017064091102,73.1214613790173,169165290000.0,10016638.545070864,5353210088.2419405,-13.232193176125277,-13.232193176125277,24.0,60.00047485928569,96.72905300931653,0.07420340000000003,200.33277090141726,14865.372732306232,8119500.1166749215
2019-09-28,8165.58,1.3666456044262976,73.1214613790173,171477180000.0,10016638.545070864,5363226726.787011,-12.776416789869796,-12.776416789869796,32.0,60.24727081717707,97.19084265778547,0.07420340000000003,200.33277090141726,14865.372732306232,8134365.489407227
2019-09-29,8035.7,-1.5905789913270074,73.1214613790173,168749700000.0,10016638.545070864,5373243365.332082,-13.260203410793498,-13.260203410793498,33.0,60.12764217425579,96.96700078681873,0.07420340000000003,200.33277090141726,14865.372732306232,8149230.862139533
2019-09-30,8260.0,2.791293851189081,73.1214613790173,173460000000.0,10016638.545070864,5383260003.877152,-12.360539886997154,-12.360539886997154,27.0,61.15266734079317,98.88496579471988,0.07420340000000003,200.33277090141726,14865.372732306232,8164096.234871839
2019-10-01,8383.5,1.4951573849878883,73.1214613790173,176053500000.0,10016638.545070864,5393276642.422223,-11.856706829575948,-11.856706829575948,38.0,61.05390392842116,98.70016567939165,0.07458949999999999,200.33277090141726,14942.721215151261,8179038.95608699
2019-10-02,8260.1,-1.471938927655514,73.1214613790173,173462100000.0,10016638.545070864,5403293280.967294,-12.314323235863377,-12.314323235863377,39.0,53.37389433353123,84.32979688824975,0.07458949999999999,200.33277090141726,14942.721215151261,8193981.677302142
2019-10-03,8161.0,-1.1997433445115724,73.1214613790173,171381000000.0,10016638.545070864,5413309919.512364,-12.675978471630026,-12.675978471630026,37.0,51.6674909546773,81.136878239177,0.07458949999999999,200.33277090141726,14942.721215151261,8208924.398517293
2019-10-04,8174.0,0.1592942041416467,73.1214613790173,171654000000.0,10016638.545070864,5423326558.057435,-12.602228405084396,-12.602228405084396,30.0,51.79092498197738,81.36784051490883,0.07458949999999999,200.33277090141726,14942.721215151261,8223867.119732444
2019-10-05,8107.78,-0.8101296794714941,73.1214613790173,170263380000.0,10016638.545070864,5433343196.602506,-12.83493743660563,-12.83493743660563,31.0,51.78796939982645,81.3623102086017,0.07458949999999999,200.33277090141726,14942.721215151261,8238809.840947595
2019-10-06,7904.58,-2.506234752299641,73.1214613790173,165996180000.0,10016638.545070864,5443359835.147576,-13.59524673018308,-13.59524673018308,32.0,52.038425948140734,81.83094933215534,0.07458949999999999,200.33277090141726,14942.721215151261,8253752.562162747
2019-10-07,8213.76,3.9114032624124384,73.1214613790173,172488960000.0,10016638.545070864,5453376473.692647,-12.379677127679804,-12.379677127679804,27.0,53.929817755472946,85.37000712421762,0.07458949999999999,200.33277090141726,14942.721215151261,8268695.283377898
2019-10-08,8155.0,-0.7153849150693503,73.1214613790173,171255000000.0,10016638.545070864,5463393112.237718,-12.582839745874182,-12.582839745874182,39.0,53.86828835184364,85.25487703085933,0.07458949999999999,200.33277090141726,14942.721215151261,8283638.004593049
2019-10-09,8587.12,5.2988350705089005,73.1214613790173,180329520000.00003,10016638.545070864,5473409750.782788,-10.901884331145885,-10.901884331145885,37.0,57.82470526067582,92.65788471840938,0.07458949999999999,200.33277090141726,14942.721215151261,8298580.7258082
2019-10-10,8578.98,-0.0947931320396278,73.1214613790173,180158580000.0,10016638.545070864,5483426389.327859,-10.913143671713476,-10.913143671713476,41.0,57.6450442949817,92.3217140011078,0.07458949999999999,200.33277090141726,14942.721215151261,8313523.447023352
2019-10-11,8336.42,-2.8273757486321105,73.1214613790173,175064820000.0,10016638.545070864,5493443027.87293,-11.82048847517456,-11.82048847517456,39.0,58.041140961454005,93.06286609262813,0.07458949999999999,200.33277090141726,14942.721215151261,8328466.168238503
2019-10-12,8358.7,0.2672610065231895,73.1214613790173,175532700000.00003,10016638.545070864,5503459666.418,-11.713958838179217,-11.713958838179217,38.0,57.24633217439593,91.57566803026316,0.07458949999999999,200.33277090141726,14942.721215151261,8343408.889453654
2019-10-13,8264.96,-1.121466256714576,73.1214613790173,173564159999.99997,10016638.545070864,5513476304.963071,-12.04971896590839,-12.04971896590839,38.0,57.26858311571639,91.617302643967,0.07458949999999999,200.33277090141726,14942.721215151261,8358351.610668805
2019-10-14,8335.84,0.8575964070001607,73.1214613790173,175052640000.0,10016638.545070864,5523492943.5081415,-11.758385620159752,-11.758385620159752,37.0,57.47918742743645,92.01137267617575,0.07458949999999999,200.33277090141726,14942.721215151261,8373294.331883957
2019-10-15,8167.6,-2.0182729035106206,73.1214613790173,171519600000.0,10016638.545070864,5533509582.053212,-12.375581714379232,-12.375581714379232,39.0,57.02826840392265,91.16764031063987,0.07458949999999999,200.33277090141726,14942.721215151261,8388237.053099108
2019-10-16,7990.28,-2.171017189872182,73.1214613790173,167795880000.0,10016638.545070864,5543526220.598283,-13.024944255104002,-13.024944255104002,40.0,56.98688491513378,91.09020603293324,0.07458949999999999,200.33277090141726,14942.721215151261,8403179.77431426
2019-10-17,8044.0,0.6723168649909628,73.1214613790173,168924000000.0,10016638.545070864,5553542859.143353,-12.79831664267801,-12.79831664267801,40.0,57.06212117004407,91.23098355621195,0.07458949999999999,200.33277090141726,14942.721215151261,8418122.495529411
2019-10-18,7972.9,-0.8838886126305345,73.1214613790173,167430900000.0,10016638.545070864,5563559497.688424,-13.043645894350798,-13.043645894350798,40.0,57.04676401485086,91.20224817756657,0.07458949999999999,200.33277090141726,14942.721215151261,8433065.216744563
2019-10-19,7843.99,-1.6168520864428215,73.1214613790173,164723790000.0,10016638.545070864,5573576136.233495,-13.505908623125055,-13.505908623125055,41.0,56.86218434199361,90.85687387333759,0.07458949999999999,200.33277090141726,14942.721215151261,8448007.937959714
2019-10-20,8246.6,5.1327194450783376,73.1214613790173,173178600000.0,10016638.545070864,5583592774.778565,-11.967455847037485,-11.967455847037485,37.0,60.505880769912466,97.67473793785649,0.07458949999999999,200.33277090141726,14942.721215151261,8462950.659174865
2019-10-21,8200.82,-0.5551378750030422,73.1214613790173,172217220000.0,10016638.545070864,5593609413.323636,-12.117896512142153,-12.117896512142153,37.0,60.39044523518568,97.45874195697512,0.07458949999999999,200.33277090141726,14942.721215151261,8477893.380390016
2019-10-22,8122.0,-0.961123399855135,73.1214613790173,170562000000.0,10016638.545070864,5603626051.868707,-12.391619168956447,-12.391619168956447,39.0,60.29318947600296,97.27676287097917,0.07458949999999999,200.33277090141726,14942.721215151261,8492836.101605168
2019-10-23,7490.0,-7.78133464663876,73.1214613790173,157290000000.0,10016638.545070864,5613642690.413777,-14.733748576702432,-14.733748576702432,33.0,65.06883136948382,106.21265473098548,0.07458949999999999,200.33277090141726,14942.721215151261,8507778.822820319
2019-10-24,7453.03,-0.4935914552737008,73.1214613790173,156513630000.0,10016638.545070864,5623659328.958848,-14.845559646561394,-14.845559646561394,20.0,50.02219999932443,78.05830945550221,0.07458949999999999,200.33277090141726,14942.721215151261,8522721.54403547
2019-10-25,8568.25,14.963310224163862,73.1214613790173,179933250000.0,10016638.545070864,5633675967.503919,-10.662088190104663,-10.662088190104663,24.0,73.33657334817829,121.68275276092783,0.07458949999999999,200.33277090141726,14942.721215151261,8537664.265250621
2019-10-26,9125.46,6.503194934788303,73.1214613790173,191634660000.0,10016638.545070864,5643692606.048989,-8.569804093894373,-8.569804093894373,53.0,74.3829786839107,123.6407230464726,0.07458949999999999,200.33277090141726,14942.721215151261,8552606.986465773
2019-10-27,9623.66,5.459450811246791,73.1214613790173,202096860000.0,10016638.545070864,5653709244.59406,-6.704119076558821,-6.704119076558821,50.0,76.29941364013041,127.22664006191977,0.07458949999999999,200.33277090141726,14942.721215151261,8567549.707680924
2019-10-28,9433.64,-1.974508658867835,73.1214613790173,198106440000.0,10016638.545070864,5663725883.139131,-7.396819843403229,-7.396819843403229,52.0,76.80310068953116,128.16910876144158,0.07458949999999999,200.33277090141726,14942.721215151261,8582492.428896075
2019-10-29,9444.51,0.1152259361179908,73.1214613790173,198334710000.0,10016638.545070864,5673742521.684201,-7.343528515924269,-7.343528515924269,54.0,76.4322640622914,127.47522172538311,0.07458949999999999,200.33277090141726,14942.721215151261,8597435.150111226
2019-10-30,9201.9,-2.568793934253877,73.1214613790173,193239900000.0,10016638.545070864,5683759160.229272,-8.22696716764364,-8.22696716764364,53.0,76.79642429505373,128.15661629647124,0.07458949999999999,200.33277090141726,14942.721215151261,8612377.871326378
2019-10-31,9190.79,-0.1207359349699399,73.1214613790173,193006590000.00003,10016638.545070864,5693775798.774343,-8.253470396589183,-8.253470396589183,50.0,76.72258881623175,128.0184598205668,0.07458949999999999,200.33277090141726,14942.721215151261,8627320.592541529
2019-11-01,9206.33,0.1690823095729321,73.1214613790173,193332930000.0,10016638.545070864,5703792437.319413,-8.181761610864633,-8.181761610864633,49.0,76.43659219953007,127.4833202736375,0.0742477,200.33277090141726,14874.24747405716,8642194.840015586
2019-11-02,9151.83,-0.5919839936217808,73.1214613790173,192188430000.0,10016638.545070864,5713809075.864484,-8.367722716175328,-8.367722716175328,51.0,76.30214308577749,127.23174723529752,0.0742477,200.33277090141726,14874.24747405716,8657069.087489644
2019-11-03,9309.79,1.7259935990943998,73.1214613790173,195505590000.00003,10016638.545070864,5723825714.4095545,-7.7735438184266625,-7.7735438184266625,56.0,76.42091922139272,127.45399394622783,0.0742477,200.33277090141726,14874.24747405716,8671943.334963702
2019-11-04,9460.1,1.6145369551837208,73.1214613790173,198662100000.0,10016638.545070864,5733842352.954625,-7.209458763493689,-7.209458763493689,49.0,76.36219493067308,127.34411261024604,0.0742477,200.33277090141726,14874.24747405716,8686817.58243776
2019-11-05,9345.0,-1.216689041342056,73.1214613790173,196245000000.0,10016638.545070864,5743858991.499696,-7.617700933249367,-7.617700933249367,54.0,75.83483906332641,126.35735625215679,0.0742477,200.33277090141726,14874.24747405716,8701691.829911817
2019-11-06,9304.75,-0.4307116104868891,73.1214613790173,195399750000.0,10016638.545070864,5753875630.044766,-7.751340638492911,-7.751340638492911,53.0,74.97956016610823,124.7570101822138,0.0742477,200.33277090141726,14874.24747405716,8716566.077385874
2019-11-07,9215.6,-0.958112791853616,73.1214613790173,193527600000.0,10016638.545070864,5763892268.589837,-8.062676718170113,-8.062676718170113,54.0,75.03334698084353,124.85765281218674,0.0742477,200.33277090141726,14874.24747405716,8731440.324859932
2019-11-08,8868.0,-3.771865098311568,73.1214613790173,186228000000.0,10016638.545070864,5773908907.134908,-9.312928358387005,-9.312928358387005,42.0,74.36870048065927,123.61400653735075,0.0742477,200.33277090141726,14874.24747405716,8746314.57233399
2019-11-09,8789.6,-0.8840775823184432,73.1214613790173,184581600000.0,10016638.545070864,5783925545.679978,-9.58145113769524,-9.58145113769524,38.0,74.45596922008046,123.77729851686273,0.0742477,200.33277090141726,14874.24747405716,8761188.819808047
2019-11-10,9030.02,2.735278055884227,73.1214613790173,189630420000.0,10016638.545070864,5793942184.225049,-8.6934902693954,-8.6934902693954,39.0,74.1829018080082,123.26635131453995,0.0742477,200.33277090141726,14874.24747405716,8776063.067282105
2019-11-11,8729.41,-3.32900702324026,73.1214613790173,183317610000.0,10016638.545070864,5803958822.77012,-9.76615991444036,-9.76615991444036,40.0,75.27766318702383,125.31480249944751,0.0742477,200.33277090141726,14874.24747405716,8790937.314756162
2019-11-12,8762.75,0.3819273009286972,73.1214613790173,184017750000.0,10016638.545070864,5813975461.31519,-9.628910609013158,-9.628910609013158,39.0,75.12380317636925,125.02690896650367,0.0742477,200.33277090141726,14874.24747405716,8805811.56223022
2019-11-13,8768.92,0.0704116858292192,73.1214613790173,184147320000.0,10016638.545070864,5823992099.860261,-9.590102294496608,-9.590102294496608,38.0,75.09605488261145,124.97498803988273,0.0742477,200.33277090141726,14874.24747405716,8820685.809704278
2019-11-14,8645.99,-1.4018830140998029,73.1214613790173,181565790000.0,10016638.545070864,5834008738.405332,-10.016133437601331,-10.016133437601331,41.0,74.89320707568395,124.5954315096458,0.0742477,200.33277090141726,14874.24747405716,8835560.057178335
2019-11-15,8450.75,-2.258156671474288,73.1214613790173,177465750000.0,10016638.545070864,5844025376.950402,-10.700543883098666,-10.700543883098666,38.0,74.9294312257784,124.66321194527825,0.0742477,200.33277090141726,14874.24747405716,8850434.304652393
2019-11-16,8445.49,-0.06224299618377,73.1214613790173,177355290000.0,10016638.545070864,5854042015.495473,-10.701103585211952,-10.701103585211952,41.0,74.92213707788848,124.64956357753857,0.0742477,200.33277090141726,14874.24747405716,8865308.55212645
2019-11-17,8560.3,1.3594237871337178,73.1214613790173,179766299999.99997,10016638.545070864,5864058654.040544,-10.271674202729349,-10.271674202729349,38.0,74.9095859531576,124.62607867313868,0.0742477,200.33277090141726,14874.24747405716,8880182.799600508
2019-11-18,8217.29,-4.006985736481184,73.1214613790173,172563090000.00003,10016638.545070864,5874075292.585614,-11.480429964035412,-11.480429964035412,38.0,76.13664155457317,126.92207079420463,0.0742477,200.33277090141726,14874.24747405716,8895057.047074566
2019-11-19,8105.0,-1.366508909871755,73.1214613790173,170205000000.0,10016638.545070864,5884091931.130685,-11.861643362629826,-11.861643362629826,32.0,74.21871919028567,123.33337063087035,0.0742477,200.33277090141726,14874.24747405716,8909931.294548623
2019-11-20,8131.7,0.3294262800740188,73.1214613790173,170765700000.0,10016638.545070864,5894108569.675756,-11.746356413622811,-11.746356413622811,32.0,74.19775358225642,123.29414105497096,0.0742477,200.33277090141726,14874.24747405716,8924805.54202268
