site_id,label,value_multiplier,capex_reduction_pct,debt_share,debt_interest_rate,debt_tenor_years,adjusted_capex_usd,adjusted_annual_debt_service_usd,adjusted_p50_value_usd,adjusted_p10_value_usd,p50_dscr,p10_dscr,p50_payback_years,launch_ready,intervention_score
neighborhood_cluster_250kw,250 kW neighborhood cluster,4,30,0.7,0.04,10,551250,47574.89,115229.98,94989.09,2.4221,1.9966,4.78,true,3.8
neighborhood_cluster_250kw,250 kW neighborhood cluster,4,30,0.5,0.08,10,551250,41076.25,115229.98,94989.09,2.8053,2.3125,4.78,true,3.75
neighborhood_cluster_250kw,250 kW neighborhood cluster,4,30,0.5,0.06,10,551250,37448.61,115229.98,94989.09,3.077,2.5365,4.78,true,3.85
neighborhood_cluster_250kw,250 kW neighborhood cluster,4,30,0.5,0.04,10,551250,33982.07,115229.98,94989.09,3.3909,2.7953,4.78,true,3.95
neighborhood_cluster_250kw,250 kW neighborhood cluster,4,30,0.3,0.08,10,551250,24645.75,115229.98,94989.09,4.6755,3.8542,4.78,true,3.9
neighborhood_cluster_250kw,250 kW neighborhood cluster,4,30,0.3,0.06,10,551250,22469.16,115229.98,94989.09,5.1284,4.2275,4.78,true,4
neighborhood_cluster_250kw,250 kW neighborhood cluster,4,30,0.3,0.04,10,551250,20389.24,115229.98,94989.09,5.6515,4.6588,4.78,true,4.1
neighborhood_cluster_250kw,250 kW neighborhood cluster,4,45,0.7,0.08,10,433125,45183.88,115229.98,94989.09,2.5502,2.1023,3.76,true,3.9
neighborhood_cluster_250kw,250 kW neighborhood cluster,4,45,0.7,0.06,10,433125,41193.47,115229.98,94989.09,2.7973,2.3059,3.76,true,4
neighborhood_cluster_250kw,250 kW neighborhood cluster,4,45,0.7,0.04,10,433125,37380.27,115229.98,94989.09,3.0826,2.5412,3.76,true,4.1
neighborhood_cluster_250kw,250 kW neighborhood cluster,4,45,0.5,0.08,10,433125,32274.2,115229.98,94989.09,3.5703,2.9432,3.76,true,4.05
neighborhood_cluster_250kw,250 kW neighborhood cluster,4,45,0.5,0.06,10,433125,29423.9,115229.98,94989.09,3.9162,3.2283,3.76,true,4.15
neighborhood_cluster_250kw,250 kW neighborhood cluster,4,45,0.5,0.04,10,433125,26700.2,115229.98,94989.09,4.3157,3.5576,3.76,true,4.25
neighborhood_cluster_250kw,250 kW neighborhood cluster,4,45,0.3,0.08,10,433125,19364.52,115229.98,94989.09,5.9506,4.9053,3.76,true,4.2
neighborhood_cluster_250kw,250 kW neighborhood cluster,4,45,0.3,0.06,10,433125,17654.34,115229.98,94989.09,6.527,5.3805,3.76,true,4.3
neighborhood_cluster_250kw,250 kW neighborhood cluster,4,45,0.3,0.04,10,433125,16020.12,115229.98,94989.09,7.1928,5.9294,3.76,true,4.4
neighborhood_cluster_250kw,250 kW neighborhood cluster,4,60,0.7,0.08,10,315000,32861,115229.98,94989.09,3.5066,2.8906,2.73,true,4.2
neighborhood_cluster_250kw,250 kW neighborhood cluster,4,60,0.7,0.06,10,315000,29958.88,115229.98,94989.09,3.8463,3.1706,2.73,true,4.3
neighborhood_cluster_250kw,250 kW neighborhood cluster,4,60,0.7,0.04,10,315000,27185.65,115229.98,94989.09,4.2386,3.4941,2.73,true,4.4
neighborhood_cluster_250kw,250 kW neighborhood cluster,4,60,0.5,0.08,10,315000,23472.14,115229.98,94989.09,4.9092,4.0469,2.73,true,4.35
neighborhood_cluster_250kw,250 kW neighborhood cluster,4,60,0.5,0.06,10,315000,21399.2,115229.98,94989.09,5.3848,4.4389,2.73,true,4.45
neighborhood_cluster_250kw,250 kW neighborhood cluster,4,60,0.5,0.04,10,315000,19418.32,115229.98,94989.09,5.9341,4.8917,2.73,true,4.55
neighborhood_cluster_250kw,250 kW neighborhood cluster,4,60,0.3,0.08,10,315000,14083.29,115229.98,94989.09,8.182,6.7448,2.73,true,4.5
neighborhood_cluster_250kw,250 kW neighborhood cluster,4,60,0.3,0.06,10,315000,12839.52,115229.98,94989.09,8.9746,7.3982,2.73,true,4.6
neighborhood_cluster_250kw,250 kW neighborhood cluster,4,60,0.3,0.04,10,315000,11650.99,115229.98,94989.09,9.8901,8.1529,2.73,true,4.7
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,0,0.7,0.08,10,787500,82152.51,144037.48,118736.36,1.7533,1.4453,5.47,true,4
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,0,0.7,0.06,10,787500,74897.21,144037.48,118736.36,1.9231,1.5853,5.47,true,4.1
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,0,0.7,0.04,10,787500,67964.13,144037.48,118736.36,2.1193,1.747,5.47,true,4.2
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,0,0.5,0.08,10,787500,58680.36,144037.48,118736.36,2.4546,2.0234,5.47,true,4.15
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,0,0.5,0.06,10,787500,53498.01,144037.48,118736.36,2.6924,2.2195,5.47,true,4.25
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,0,0.5,0.04,10,787500,48545.81,144037.48,118736.36,2.967,2.4459,5.47,true,4.35
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,0,0.3,0.08,10,787500,35208.22,144037.48,118736.36,4.091,3.3724,5.47,true,4.3
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,0,0.3,0.06,10,787500,32098.81,144037.48,118736.36,4.4873,3.6991,5.47,true,4.4
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,0,0.3,0.04,10,787500,29127.49,144037.48,118736.36,4.9451,4.0764,5.47,true,4.5
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,15,0.7,0.08,10,669375,69829.63,144037.48,118736.36,2.0627,1.7004,4.65,true,4.3
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,15,0.7,0.06,10,669375,63662.63,144037.48,118736.36,2.2625,1.8651,4.65,true,4.4
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,15,0.7,0.04,10,669375,57769.51,144037.48,118736.36,2.4933,2.0553,4.65,true,4.5
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,15,0.5,0.08,10,669375,49878.31,144037.48,118736.36,2.8878,2.3805,4.65,true,4.45
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,15,0.5,0.06,10,669375,45473.31,144037.48,118736.36,3.1675,2.6111,4.65,true,4.55
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,15,0.5,0.04,10,669375,41263.94,144037.48,118736.36,3.4906,2.8775,4.65,true,4.65
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,15,0.3,0.08,10,669375,29926.98,144037.48,118736.36,4.813,3.9675,4.65,true,4.6
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,15,0.3,0.06,10,669375,27283.98,144037.48,118736.36,5.2792,4.3519,4.65,true,4.7
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,15,0.3,0.04,10,669375,24758.36,144037.48,118736.36,5.8177,4.7958,4.65,true,4.8
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,30,0.7,0.08,10,551250,57506.75,144037.48,118736.36,2.5047,2.0647,3.83,true,4.6
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,30,0.7,0.06,10,551250,52428.05,144037.48,118736.36,2.7473,2.2647,3.83,true,4.7
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,30,0.7,0.04,10,551250,47574.89,144037.48,118736.36,3.0276,2.4958,3.83,true,4.8
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,30,0.5,0.08,10,551250,41076.25,144037.48,118736.36,3.5066,2.8906,3.83,true,4.75
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,30,0.5,0.06,10,551250,37448.61,144037.48,118736.36,3.8463,3.1706,3.83,true,4.85
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,30,0.5,0.04,10,551250,33982.07,144037.48,118736.36,4.2386,3.4941,3.83,true,4.95
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,30,0.3,0.08,10,551250,24645.75,144037.48,118736.36,5.8443,4.8177,3.83,true,4.9
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,30,0.3,0.06,10,551250,22469.16,144037.48,118736.36,6.4105,5.2844,3.83,true,5
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,30,0.3,0.04,10,551250,20389.24,144037.48,118736.36,7.0644,5.8235,3.83,true,5.1
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,45,0.7,0.08,10,433125,45183.88,144037.48,118736.36,3.1878,2.6278,3.01,true,4.9
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,45,0.7,0.06,10,433125,41193.47,144037.48,118736.36,3.4966,2.8824,3.01,true,5
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,45,0.7,0.04,10,433125,37380.27,144037.48,118736.36,3.8533,3.1764,3.01,true,5.1
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,45,0.5,0.08,10,433125,32274.2,144037.48,118736.36,4.4629,3.679,3.01,true,5.05
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,45,0.5,0.06,10,433125,29423.9,144037.48,118736.36,4.8953,4.0354,3.01,true,5.15
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,45,0.5,0.04,10,433125,26700.2,144037.48,118736.36,5.3946,4.447,3.01,true,5.25
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,45,0.3,0.08,10,433125,19364.52,144037.48,118736.36,7.4382,6.1316,3.01,true,5.2
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,45,0.3,0.06,10,433125,17654.34,144037.48,118736.36,8.1588,6.7256,3.01,true,5.3
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,45,0.3,0.04,10,433125,16020.12,144037.48,118736.36,8.991,7.4117,3.01,true,5.4
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,60,0.7,0.08,10,315000,32861,144037.48,118736.36,4.3832,3.6133,2.19,true,5.2
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,60,0.7,0.06,10,315000,29958.88,144037.48,118736.36,4.8078,3.9633,2.19,true,5.3
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,60,0.7,0.04,10,315000,27185.65,144037.48,118736.36,5.2983,4.3676,2.19,true,5.4
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,60,0.5,0.08,10,315000,23472.14,144037.48,118736.36,6.1365,5.0586,2.19,true,5.35
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,60,0.5,0.06,10,315000,21399.2,144037.48,118736.36,6.731,5.5486,2.19,true,5.45
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,60,0.5,0.04,10,315000,19418.32,144037.48,118736.36,7.4176,6.1147,2.19,true,5.55
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,60,0.3,0.08,10,315000,14083.29,144037.48,118736.36,10.2275,8.431,2.19,true,5.5
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,60,0.3,0.06,10,315000,12839.52,144037.48,118736.36,11.2183,9.2477,2.19,true,5.6
neighborhood_cluster_250kw,250 kW neighborhood cluster,5,60,0.3,0.04,10,315000,11650.99,144037.48,118736.36,12.3627,10.1911,2.19,true,5.7
commercial_portfolio_1mw,1 MW commercial portfolio,1,0,0.7,0.08,10,3150000,328610.02,123676.16,101951.64,0.3764,0.3103,25.47,false,0
commercial_portfolio_1mw,1 MW commercial portfolio,1,0,0.7,0.06,10,3150000,299588.85,123676.16,101951.64,0.4128,0.3403,25.47,false,0.1
commercial_portfolio_1mw,1 MW commercial portfolio,1,0,0.7,0.04,10,3150000,271856.53,123676.16,101951.64,0.4549,0.375,25.47,false,0.2
commercial_portfolio_1mw,1 MW commercial portfolio,1,0,0.5,0.08,10,3150000,234721.44,123676.16,101951.64,0.5269,0.4344,25.47,false,0.15
commercial_portfolio_1mw,1 MW commercial portfolio,1,0,0.5,0.06,10,3150000,213992.03,123676.16,101951.64,0.5779,0.4764,25.47,false,0.25
commercial_portfolio_1mw,1 MW commercial portfolio,1,0,0.5,0.04,10,3150000,194183.24,123676.16,101951.64,0.6369,0.525,25.47,false,0.35
commercial_portfolio_1mw,1 MW commercial portfolio,1,0,0.3,0.08,10,3150000,140832.87,123676.16,101951.64,0.8782,0.7239,25.47,false,0.3
commercial_portfolio_1mw,1 MW commercial portfolio,1,0,0.3,0.06,10,3150000,128395.22,123676.16,101951.64,0.9632,0.794,25.47,false,0.4
commercial_portfolio_1mw,1 MW commercial portfolio,1,0,0.3,0.04,10,3150000,116509.94,123676.16,101951.64,1.0615,0.875,25.47,false,0.5
commercial_portfolio_1mw,1 MW commercial portfolio,1,15,0.7,0.08,10,2677500,279318.52,123676.16,101951.64,0.4428,0.365,21.65,false,0.3
commercial_portfolio_1mw,1 MW commercial portfolio,1,15,0.7,0.06,10,2677500,254650.52,123676.16,101951.64,0.4857,0.4004,21.65,false,0.4
commercial_portfolio_1mw,1 MW commercial portfolio,1,15,0.7,0.04,10,2677500,231078.05,123676.16,101951.64,0.5352,0.4412,21.65,false,0.5
commercial_portfolio_1mw,1 MW commercial portfolio,1,15,0.5,0.08,10,2677500,199513.23,123676.16,101951.64,0.6199,0.511,21.65,false,0.45
commercial_portfolio_1mw,1 MW commercial portfolio,1,15,0.5,0.06,10,2677500,181893.23,123676.16,101951.64,0.6799,0.5605,21.65,false,0.55
commercial_portfolio_1mw,1 MW commercial portfolio,1,15,0.5,0.04,10,2677500,165055.75,123676.16,101951.64,0.7493,0.6177,21.65,false,0.65
commercial_portfolio_1mw,1 MW commercial portfolio,1,15,0.3,0.08,10,2677500,119707.94,123676.16,101951.64,1.0331,0.8517,21.65,false,0.6
commercial_portfolio_1mw,1 MW commercial portfolio,1,15,0.3,0.06,10,2677500,109135.94,123676.16,101951.64,1.1332,0.9342,21.65,false,0.7
commercial_portfolio_1mw,1 MW commercial portfolio,1,15,0.3,0.04,10,2677500,99033.45,123676.16,101951.64,1.2488,1.0295,21.65,false,0.8
commercial_portfolio_1mw,1 MW commercial portfolio,1,30,0.7,0.08,10,2205000,230027.02,123676.16,101951.64,0.5377,0.4432,17.83,false,0.6
commercial_portfolio_1mw,1 MW commercial portfolio,1,30,0.7,0.06,10,2205000,209712.19,123676.16,101951.64,0.5897,0.4862,17.83,false,0.7
commercial_portfolio_1mw,1 MW commercial portfolio,1,30,0.7,0.04,10,2205000,190299.57,123676.16,101951.64,0.6499,0.5357,17.83,false,0.8
commercial_portfolio_1mw,1 MW commercial portfolio,1,30,0.5,0.08,10,2205000,164305.01,123676.16,101951.64,0.7527,0.6205,17.83,false,0.75
commercial_portfolio_1mw,1 MW commercial portfolio,1,30,0.5,0.06,10,2205000,149794.42,123676.16,101951.64,0.8256,0.6806,17.83,false,0.85
commercial_portfolio_1mw,1 MW commercial portfolio,1,30,0.5,0.04,10,2205000,135928.27,123676.16,101951.64,0.9099,0.75,17.83,false,0.95
commercial_portfolio_1mw,1 MW commercial portfolio,1,30,0.3,0.08,10,2205000,98583.01,123676.16,101951.64,1.2545,1.0342,17.83,false,0.9
commercial_portfolio_1mw,1 MW commercial portfolio,1,30,0.3,0.06,10,2205000,89876.65,123676.16,101951.64,1.3761,1.1344,17.83,false,1
commercial_portfolio_1mw,1 MW commercial portfolio,1,30,0.3,0.04,10,2205000,81556.96,123676.16,101951.64,1.5164,1.2501,17.83,false,1.1
commercial_portfolio_1mw,1 MW commercial portfolio,1,45,0.7,0.08,10,1732500,180735.51,123676.16,101951.64,0.6843,0.5641,14.01,false,0.9
commercial_portfolio_1mw,1 MW commercial portfolio,1,45,0.7,0.06,10,1732500,164773.87,123676.16,101951.64,0.7506,0.6187,14.01,false,1
commercial_portfolio_1mw,1 MW commercial portfolio,1,45,0.7,0.04,10,1732500,149521.09,123676.16,101951.64,0.8271,0.6819,14.01,false,1.1
commercial_portfolio_1mw,1 MW commercial portfolio,1,45,0.5,0.08,10,1732500,129096.79,123676.16,101951.64,0.958,0.7897,14.01,false,1.05
commercial_portfolio_1mw,1 MW commercial portfolio,1,45,0.5,0.06,10,1732500,117695.62,123676.16,101951.64,1.0508,0.8662,14.01,false,1.15
commercial_portfolio_1mw,1 MW commercial portfolio,1,45,0.5,0.04,10,1732500,106800.78,123676.16,101951.64,1.158,0.9546,14.01,false,1.25
commercial_portfolio_1mw,1 MW commercial portfolio,1,45,0.3,0.08,10,1732500,77458.08,123676.16,101951.64,1.5967,1.3162,14.01,true,1.2
commercial_portfolio_1mw,1 MW commercial portfolio,1,45,0.3,0.06,10,1732500,70617.37,123676.16,101951.64,1.7514,1.4437,14.01,true,1.3
commercial_portfolio_1mw,1 MW commercial portfolio,1,45,0.3,0.04,10,1732500,64080.47,123676.16,101951.64,1.93,1.591,14.01,true,1.4
commercial_portfolio_1mw,1 MW commercial portfolio,1,60,0.7,0.08,10,1260000,131444.01,123676.16,101951.64,0.9409,0.7756,10.19,false,1.2
commercial_portfolio_1mw,1 MW commercial portfolio,1,60,0.7,0.06,10,1260000,119835.54,123676.16,101951.64,1.032,0.8508,10.19,false,1.3
commercial_portfolio_1mw,1 MW commercial portfolio,1,60,0.7,0.04,10,1260000,108742.61,123676.16,101951.64,1.1373,0.9376,10.19,false,1.4
commercial_portfolio_1mw,1 MW commercial portfolio,1,60,0.5,0.08,10,1260000,93888.58,123676.16,101951.64,1.3173,1.0859,10.19,true,1.35
commercial_portfolio_1mw,1 MW commercial portfolio,1,60,0.5,0.06,10,1260000,85596.81,123676.16,101951.64,1.4449,1.1911,10.19,true,1.45
commercial_portfolio_1mw,1 MW commercial portfolio,1,60,0.5,0.04,10,1260000,77673.29,123676.16,101951.64,1.5923,1.3126,10.19,true,1.55
commercial_portfolio_1mw,1 MW commercial portfolio,1,60,0.3,0.08,10,1260000,56333.15,123676.16,101951.64,2.1954,1.8098,10.19,true,1.5
commercial_portfolio_1mw,1 MW commercial portfolio,1,60,0.3,0.06,10,1260000,51358.09,123676.16,101951.64,2.4081,1.9851,10.19,true,1.6
commercial_portfolio_1mw,1 MW commercial portfolio,1,60,0.3,0.04,10,1260000,46603.98,123676.16,101951.64,2.6538,2.1876,10.19,true,1.7
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,0,0.7,0.08,10,3150000,328610.02,185514.24,152927.46,0.5645,0.4654,16.98,false,0.5
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,0,0.7,0.06,10,3150000,299588.85,185514.24,152927.46,0.6192,0.5105,16.98,false,0.6
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,0,0.7,0.04,10,3150000,271856.53,185514.24,152927.46,0.6824,0.5625,16.98,false,0.7
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,0,0.5,0.08,10,3150000,234721.44,185514.24,152927.46,0.7904,0.6515,16.98,false,0.65
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,0,0.5,0.06,10,3150000,213992.03,185514.24,152927.46,0.8669,0.7146,16.98,false,0.75
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,0,0.5,0.04,10,3150000,194183.24,185514.24,152927.46,0.9554,0.7875,16.98,false,0.85
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,0,0.3,0.08,10,3150000,140832.87,185514.24,152927.46,1.3173,1.0859,16.98,false,0.8
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,0,0.3,0.06,10,3150000,128395.22,185514.24,152927.46,1.4449,1.1911,16.98,false,0.9
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,0,0.3,0.04,10,3150000,116509.94,185514.24,152927.46,1.5923,1.3126,16.98,false,1
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,15,0.7,0.08,10,2677500,279318.52,185514.24,152927.46,0.6642,0.5475,14.43,false,0.8
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,15,0.7,0.06,10,2677500,254650.52,185514.24,152927.46,0.7285,0.6005,14.43,false,0.9
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,15,0.7,0.04,10,2677500,231078.05,185514.24,152927.46,0.8028,0.6618,14.43,false,1
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,15,0.5,0.08,10,2677500,199513.23,185514.24,152927.46,0.9298,0.7665,14.43,false,0.95
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,15,0.5,0.06,10,2677500,181893.23,185514.24,152927.46,1.0199,0.8408,14.43,false,1.05
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,15,0.5,0.04,10,2677500,165055.75,185514.24,152927.46,1.1239,0.9265,14.43,false,1.15
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,15,0.3,0.08,10,2677500,119707.94,185514.24,152927.46,1.5497,1.2775,14.43,true,1.1
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,15,0.3,0.06,10,2677500,109135.94,185514.24,152927.46,1.6998,1.4013,14.43,true,1.2
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,15,0.3,0.04,10,2677500,99033.45,185514.24,152927.46,1.8732,1.5442,14.43,true,1.3
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,30,0.7,0.08,10,2205000,230027.02,185514.24,152927.46,0.8065,0.6648,11.89,false,1.1
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,30,0.7,0.06,10,2205000,209712.19,185514.24,152927.46,0.8846,0.7292,11.89,false,1.2
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,30,0.7,0.04,10,2205000,190299.57,185514.24,152927.46,0.9749,0.8036,11.89,false,1.3
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,30,0.5,0.08,10,2205000,164305.01,185514.24,152927.46,1.1291,0.9308,11.89,false,1.25
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,30,0.5,0.06,10,2205000,149794.42,185514.24,152927.46,1.2385,1.0209,11.89,true,1.35
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,30,0.5,0.04,10,2205000,135928.27,185514.24,152927.46,1.3648,1.1251,11.89,true,1.45
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,30,0.3,0.08,10,2205000,98583.01,185514.24,152927.46,1.8818,1.5513,11.89,true,1.4
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,30,0.3,0.06,10,2205000,89876.65,185514.24,152927.46,2.0641,1.7015,11.89,true,1.5
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,30,0.3,0.04,10,2205000,81556.96,185514.24,152927.46,2.2747,1.8751,11.89,true,1.6
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,45,0.7,0.08,10,1732500,180735.51,185514.24,152927.46,1.0264,0.8461,9.34,false,1.4
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,45,0.7,0.06,10,1732500,164773.87,185514.24,152927.46,1.1259,0.9281,9.34,false,1.5
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,45,0.7,0.04,10,1732500,149521.09,185514.24,152927.46,1.2407,1.0228,9.34,true,1.6
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,45,0.5,0.08,10,1732500,129096.79,185514.24,152927.46,1.437,1.1846,9.34,true,1.55
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,45,0.5,0.06,10,1732500,117695.62,185514.24,152927.46,1.5762,1.2993,9.34,true,1.65
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,45,0.5,0.04,10,1732500,106800.78,185514.24,152927.46,1.737,1.4319,9.34,true,1.75
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,45,0.3,0.08,10,1732500,77458.08,185514.24,152927.46,2.395,1.9743,9.34,true,1.7
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,45,0.3,0.06,10,1732500,70617.37,185514.24,152927.46,2.627,2.1656,9.34,true,1.8
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,45,0.3,0.04,10,1732500,64080.47,185514.24,152927.46,2.895,2.3865,9.34,true,1.9
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,60,0.7,0.08,10,1260000,131444.01,185514.24,152927.46,1.4114,1.1634,6.79,true,1.7
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,60,0.7,0.06,10,1260000,119835.54,185514.24,152927.46,1.5481,1.2761,6.79,true,1.8
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,60,0.7,0.04,10,1260000,108742.61,185514.24,152927.46,1.706,1.4063,6.79,true,1.9
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,60,0.5,0.08,10,1260000,93888.58,185514.24,152927.46,1.9759,1.6288,6.79,true,1.85
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,60,0.5,0.06,10,1260000,85596.81,185514.24,152927.46,2.1673,1.7866,6.79,true,1.95
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,60,0.5,0.04,10,1260000,77673.29,185514.24,152927.46,2.3884,1.9689,6.79,true,2.05
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,60,0.3,0.08,10,1260000,56333.15,185514.24,152927.46,3.2932,2.7147,6.79,true,2
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,60,0.3,0.06,10,1260000,51358.09,185514.24,152927.46,3.6122,2.9777,6.79,true,2.1
commercial_portfolio_1mw,1 MW commercial portfolio,1.5,60,0.3,0.04,10,1260000,46603.98,185514.24,152927.46,3.9807,3.2814,6.79,true,2.2
commercial_portfolio_1mw,1 MW commercial portfolio,2,0,0.7,0.08,10,3150000,328610.02,247352.32,203903.28,0.7527,0.6205,12.73,false,1
commercial_portfolio_1mw,1 MW commercial portfolio,2,0,0.7,0.06,10,3150000,299588.85,247352.32,203903.28,0.8256,0.6806,12.73,false,1.1
commercial_portfolio_1mw,1 MW commercial portfolio,2,0,0.7,0.04,10,3150000,271856.53,247352.32,203903.28,0.9099,0.75,12.73,false,1.2
commercial_portfolio_1mw,1 MW commercial portfolio,2,0,0.5,0.08,10,3150000,234721.44,247352.32,203903.28,1.0538,0.8687,12.73,false,1.15
commercial_portfolio_1mw,1 MW commercial portfolio,2,0,0.5,0.06,10,3150000,213992.03,247352.32,203903.28,1.1559,0.9529,12.73,false,1.25
commercial_portfolio_1mw,1 MW commercial portfolio,2,0,0.5,0.04,10,3150000,194183.24,247352.32,203903.28,1.2738,1.0501,12.73,true,1.35
commercial_portfolio_1mw,1 MW commercial portfolio,2,0,0.3,0.08,10,3150000,140832.87,247352.32,203903.28,1.7564,1.4478,12.73,true,1.3
commercial_portfolio_1mw,1 MW commercial portfolio,2,0,0.3,0.06,10,3150000,128395.22,247352.32,203903.28,1.9265,1.5881,12.73,true,1.4
commercial_portfolio_1mw,1 MW commercial portfolio,2,0,0.3,0.04,10,3150000,116509.94,247352.32,203903.28,2.123,1.7501,12.73,true,1.5
commercial_portfolio_1mw,1 MW commercial portfolio,2,15,0.7,0.08,10,2677500,279318.52,247352.32,203903.28,0.8856,0.73,10.82,false,1.3
commercial_portfolio_1mw,1 MW commercial portfolio,2,15,0.7,0.06,10,2677500,254650.52,247352.32,203903.28,0.9713,0.8007,10.82,false,1.4
commercial_portfolio_1mw,1 MW commercial portfolio,2,15,0.7,0.04,10,2677500,231078.05,247352.32,203903.28,1.0704,0.8824,10.82,false,1.5
commercial_portfolio_1mw,1 MW commercial portfolio,2,15,0.5,0.08,10,2677500,199513.23,247352.32,203903.28,1.2398,1.022,10.82,true,1.45
commercial_portfolio_1mw,1 MW commercial portfolio,2,15,0.5,0.06,10,2677500,181893.23,247352.32,203903.28,1.3599,1.121,10.82,true,1.55
commercial_portfolio_1mw,1 MW commercial portfolio,2,15,0.5,0.04,10,2677500,165055.75,247352.32,203903.28,1.4986,1.2354,10.82,true,1.65
commercial_portfolio_1mw,1 MW commercial portfolio,2,15,0.3,0.08,10,2677500,119707.94,247352.32,203903.28,2.0663,1.7033,10.82,true,1.6
